source_record_id,max_score,second_score,score_margin,predicted_label_count,predicted_labels,confidence,decision,provenance,lsr_prob_bypassing_safety_controls,lsr_prob_confined_space,lsr_prob_driving,lsr_prob_energy_isolation,lsr_prob_hot_work,lsr_prob_line_of_fire,lsr_prob_safe_mechanical_lifting,lsr_prob_work_authorization,lsr_prob_working_at_height
20161110425,0.9974,0.3429,0.6545,1,Working at Height,HIGH,ACCEPT_MODEL_PREDICTED,MODEL_PREDICTED,0.0011,0.0187,0.0035,0.0855,0.1841,0.0013,0.0117,0.3429,0.9974
20161110444,0.9996,0.0112,0.9884,1,Driving,HIGH,ACCEPT_MODEL_PREDICTED,MODEL_PREDICTED,0.0017,0.0017,0.9996,0.0013,0.0002,0.0003,0.0017,0.0112,0.0058
20161110448,0.0373,0.0107,0.0266,0,NONE,NO_PREDICTION,REJECTED_ZERO_LABELS,UNKNOWN,0.0,0.0,0.0,0.0009,0.0005,0.0015,0.0107,0.0,0.0373
20161110515,0.7009,0.0028,0.6981,1,Safe Mechanical Lifting,HIGH,ACCEPT_MODEL_PREDICTED,MODEL_PREDICTED,0.0,0.0,0.0001,0.0028,0.0016,0.0023,0.7009,0.0001,0.0003
20161110550,0.9993,0.0624,0.9369,1,Safe Mechanical Lifting,HIGH,ACCEPT_MODEL_PREDICTED,MODEL_PREDICTED,0.0001,0.0001,0.0624,0.0006,0.0024,0.0017,0.9993,0.0019,0.0007
20161110614,0.9996,0.0462,0.9534,1,Hot Work,HIGH,ACCEPT_MODEL_PREDICTED,MODEL_PREDICTED,0.0001,0.0462,0.0001,0.0013,0.9996,0.0007,0.0007,0.0115,0.0006
20161110623,0.0026,0.0003,0.0023,0,NONE,NO_PREDICTION,REJECTED_ZERO_LABELS,UNKNOWN,0.0,0.0,0.0003,0.0,0.0002,0.0001,0.0026,0.0001,0.0
20161110668,0.0552,0.0062,0.049,0,NONE,NO_PREDICTION,REJECTED_ZERO_LABELS,UNKNOWN,0.0,0.0,0.0001,0.0552,0.0002,0.0,0.0,0.0,0.0062
20161110672,0.9977,0.0479,0.9498,1,Safe Mechanical Lifting,HIGH,ACCEPT_MODEL_PREDICTED,MODEL_PREDICTED,0.0,0.0001,0.0097,0.043,0.0402,0.0012,0.9977,0.0007,0.0479
20161110696,0.0002,0.0001,0.0001,0,NONE,NO_PREDICTION,REJECTED_ZERO_LABELS,UNKNOWN,0.0,0.0,0.0,0.0001,0.0001,0.0002,0.0,0.0,0.0
20161110714,0.9722,0.059,0.9132,1,Driving,HIGH,ACCEPT_MODEL_PREDICTED,MODEL_PREDICTED,0.0061,0.0195,0.9722,0.004,0.059,0.0533,0.0014,0.0042,0.0066
20161110821,0.4622,0.1326,0.3296,1,Hot Work,MEDIUM,SENT_TO_HUMAN_REVIEW,UNKNOWN,0.0005,0.0095,0.0002,0.1326,0.4622,0.0079,0.0012,0.0059,0.0558
20161110878,0.1233,0.1224,0.0009,0,NONE,NO_PREDICTION,REJECTED_ZERO_LABELS,UNKNOWN,0.0,0.0,0.0016,0.0001,0.017,0.0162,0.1224,0.0001,0.1233
20161110901,0.014,0.0058,0.0082,0,NONE,NO_PREDICTION,REJECTED_ZERO_LABELS,UNKNOWN,0.0001,0.0002,0.0009,0.0006,0.0001,0.0058,0.005,0.0002,0.014
20161110924,0.0006,0.0002,0.0004,0,NONE,NO_PREDICTION,REJECTED_ZERO_LABELS,UNKNOWN,0.0,0.0001,0.0,0.0006,0.0,0.0,0.0,0.0001,0.0002
20161110962,0.0294,0.0052,0.0242,0,NONE,NO_PREDICTION,REJECTED_ZERO_LABELS,UNKNOWN,0.0001,0.0,0.0049,0.0014,0.0,0.001,0.0294,0.0002,0.0052
20161110979,0.0013,0.0012,0.0001,0,NONE,NO_PREDICTION,REJECTED_ZERO_LABELS,UNKNOWN,0.0,0.0003,0.0001,0.0012,0.0013,0.0,0.0002,0.0008,0.0
20161110985,0.2074,0.0763,0.1311,1,Safe Mechanical Lifting,LOW,REJECTED_LOW_CONFIDENCE,UNKNOWN,0.0005,0.0003,0.0009,0.0219,0.0001,0.0131,0.2074,0.0007,0.0763
20161111000,0.9461,0.0012,0.9449,1,Safe Mechanical Lifting,HIGH,ACCEPT_MODEL_PREDICTED,MODEL_PREDICTED,0.0,0.0,0.0012,0.0005,0.0006,0.0009,0.9461,0.0001,0.0005
20161111017,0.9999,0.0391,0.9608,1,Hot Work,HIGH,ACCEPT_MODEL_PREDICTED,MODEL_PREDICTED,0.0,0.0391,0.0,0.0062,0.9999,0.0005,0.001,0.0074,0.0002
20161111164,0.7518,0.0322,0.7196,1,Driving,HIGH,ACCEPT_MODEL_PREDICTED,MODEL_PREDICTED,0.0003,0.0003,0.7518,0.0322,0.0007,0.0001,0.0058,0.0005,0.0028
20161111031,0.0059,0.0006,0.0053,0,NONE,NO_PREDICTION,REJECTED_ZERO_LABELS,UNKNOWN,0.0,0.0006,0.0001,0.0002,0.0059,0.0,0.0,0.0001,0.0004
20161111126,0.9959,0.0152,0.9807,1,Hot Work,HIGH,ACCEPT_MODEL_PREDICTED,MODEL_PREDICTED,0.0,0.0152,0.0001,0.0025,0.9959,0.0001,0.0001,0.0015,0.0
20161111184,0.2249,0.1629,0.062,1,Line of Fire,LOW,REJECTED_LOW_CONFIDENCE,UNKNOWN,0.001,0.0007,0.0088,0.0034,0.0021,0.2249,0.1629,0.0006,0.0362
20161211294,0.0022,0.0005,0.0017,0,NONE,NO_PREDICTION,REJECTED_ZERO_LABELS,UNKNOWN,0.0,0.0001,0.0005,0.0,0.0003,0.0,0.0001,0.0,0.0022
20161211319,0.9913,0.0156,0.9757,1,Safe Mechanical Lifting,HIGH,ACCEPT_MODEL_PREDICTED,MODEL_PREDICTED,0.0001,0.0,0.0032,0.0018,0.0037,0.0156,0.9913,0.0003,0.0005
20161211322,0.0785,0.0003,0.0782,0,NONE,NO_PREDICTION,REJECTED_ZERO_LABELS,UNKNOWN,0.0001,0.0,0.0001,0.0,0.0001,0.0785,0.0,0.0,0.0003
20161211382,0.2972,0.002,0.2952,0,NONE,NO_PREDICTION,REJECTED_ZERO_LABELS,UNKNOWN,0.0001,0.0001,0.0001,0.2972,0.0,0.0001,0.0005,0.0001,0.002
20161211432,0.0058,0.0019,0.0039,0,NONE,NO_PREDICTION,REJECTED_ZERO_LABELS,UNKNOWN,0.0,0.0003,0.0,0.0058,0.0003,0.0,0.0001,0.0004,0.0019
20161211458,0.9903,0.5484,0.4419,2,Hot Work | Energy Isolation,HIGH,ACCEPT_MODEL_PREDICTED,MODEL_PREDICTED,0.0055,0.3613,0.0027,0.5484,0.9903,0.0355,0.0018,0.0136,0.0046
20161211482,0.0466,0.0006,0.046,0,NONE,NO_PREDICTION,REJECTED_ZERO_LABELS,UNKNOWN,0.0,0.0,0.0001,0.0,0.0001,0.0466,0.0005,0.0,0.0006
20161211527,0.9864,0.0134,0.973,1,Energy Isolation,HIGH,ACCEPT_MODEL_PREDICTED,MODEL_PREDICTED,0.002,0.0007,0.0001,0.9864,0.0001,0.0134,0.0027,0.0001,0.0003
20161211551,0.0346,0.0037,0.0309,0,NONE,NO_PREDICTION,REJECTED_ZERO_LABELS,UNKNOWN,0.0,0.0,0.0001,0.0037,0.0021,0.0012,0.0346,0.0001,0.0009
20161211558,0.9998,0.0258,0.974,1,Hot Work,HIGH,ACCEPT_MODEL_PREDICTED,MODEL_PREDICTED,0.0,0.0258,0.0,0.0027,0.9998,0.0003,0.0001,0.0035,0.0001
20161211586,0.0012,0.0007,0.0005,0,NONE,NO_PREDICTION,REJECTED_ZERO_LABELS,UNKNOWN,0.0,0.0,0.0,0.0007,0.0007,0.0001,0.0012,0.0,0.0
20161211623,0.0873,0.0063,0.081,0,NONE,NO_PREDICTION,REJECTED_ZERO_LABELS,UNKNOWN,0.0003,0.0006,0.0005,0.0873,0.0002,0.0013,0.0002,0.0001,0.0063
20161211635,0.7282,0.0034,0.7248,1,Energy Isolation,HIGH,ACCEPT_MODEL_PREDICTED,MODEL_PREDICTED,0.0016,0.0034,0.0001,0.7282,0.0003,0.0011,0.0001,0.0008,0.0015
20161211790,0.0339,0.0284,0.0055,0,NONE,NO_PREDICTION,REJECTED_ZERO_LABELS,UNKNOWN,0.0019,0.0177,0.0012,0.0284,0.0045,0.0041,0.025,0.0339,0.0038
20161212073,0.038,0.0086,0.0294,0,NONE,NO_PREDICTION,REJECTED_ZERO_LABELS,UNKNOWN,0.0001,0.0,0.0,0.038,0.0001,0.0086,0.0018,0.0,0.0004
20161211798,0.0041,0.0021,0.002,0,NONE,NO_PREDICTION,REJECTED_ZERO_LABELS,UNKNOWN,0.0,0.0001,0.0,0.0021,0.0002,0.0,0.0041,0.0007,0.0
20161211843,0.8705,0.0067,0.8638,1,Safe Mechanical Lifting,HIGH,ACCEPT_MODEL_PREDICTED,MODEL_PREDICTED,0.0,0.0,0.0,0.0008,0.0067,0.0001,0.8705,0.0,0.0009
20161211930,0.9982,0.1478,0.8504,1,Driving,HIGH,ACCEPT_MODEL_PREDICTED,MODEL_PREDICTED,0.0084,0.0034,0.9982,0.0552,0.0114,0.0178,0.0854,0.0086,0.1478
20161211939,0.9989,0.0165,0.9824,1,Safe Mechanical Lifting,HIGH,ACCEPT_MODEL_PREDICTED,MODEL_PREDICTED,0.0001,0.0,0.0126,0.0016,0.0003,0.0003,0.9989,0.0042,0.0165
20161211967,0.0176,0.0162,0.0014,0,NONE,NO_PREDICTION,REJECTED_ZERO_LABELS,UNKNOWN,0.0003,0.0007,0.0001,0.0176,0.0051,0.0162,0.0026,0.0003,0.0018
20161212025,0.0018,0.0004,0.0014,0,NONE,NO_PREDICTION,REJECTED_ZERO_LABELS,UNKNOWN,0.0,0.0,0.0001,0.0018,0.0,0.0002,0.0004,0.0,0.0
20161211987,0.0127,0.0029,0.0098,0,NONE,NO_PREDICTION,REJECTED_ZERO_LABELS,UNKNOWN,0.0,0.0,0.0005,0.0,0.0008,0.0029,0.0127,0.0,0.0014
20161211990,0.0014,0.0001,0.0013,0,NONE,NO_PREDICTION,REJECTED_ZERO_LABELS,UNKNOWN,0.0,0.0,0.0001,0.0001,0.0001,0.0,0.0,0.0,0.0014
20161212004,0.0215,0.0182,0.0033,0,NONE,NO_PREDICTION,REJECTED_ZERO_LABELS,UNKNOWN,0.0002,0.0005,0.0002,0.0215,0.0002,0.0012,0.0001,0.0002,0.0182
20161212045,0.798,0.3445,0.4535,3,Driving | Working at Height | Safe Mechanical Lifting,HIGH,ACCEPT_MODEL_PREDICTED,MODEL_PREDICTED,0.0012,0.0002,0.798,0.0005,0.0,0.1552,0.2232,0.0005,0.3445
2017010028,0.9892,0.9887,0.0005,2,Driving | Safe Mechanical Lifting,MEDIUM,SENT_TO_HUMAN_REVIEW,UNKNOWN,0.0003,0.0002,0.9892,0.0004,0.0023,0.0012,0.9887,0.0224,0.0084
2017010005,0.0228,0.0001,0.0227,0,NONE,NO_PREDICTION,REJECTED_ZERO_LABELS,UNKNOWN,0.0,0.0,0.0,0.0001,0.0001,0.0001,0.0,0.0,0.0228
2017010082,0.0097,0.0006,0.0091,0,NONE,NO_PREDICTION,REJECTED_ZERO_LABELS,UNKNOWN,0.0001,0.0,0.0001,0.0006,0.0,0.0097,0.0001,0.0,0.0
2017010047,0.914,0.024,0.89,1,Driving,HIGH,ACCEPT_MODEL_PREDICTED,MODEL_PREDICTED,0.0002,0.0003,0.914,0.0,0.0001,0.0002,0.0001,0.0003,0.024
2017010049,0.0635,0.0114,0.0521,0,NONE,NO_PREDICTION,REJECTED_ZERO_LABELS,UNKNOWN,0.0001,0.0001,0.0005,0.0114,0.0022,0.0009,0.0635,0.0004,0.002
2017010067,0.4518,0.0018,0.45,1,Driving,MEDIUM,SENT_TO_HUMAN_REVIEW,UNKNOWN,0.0,0.0003,0.4518,0.0,0.0003,0.0,0.0,0.0002,0.0018
2017010099,0.0172,0.0044,0.0128,0,NONE,NO_PREDICTION,REJECTED_ZERO_LABELS,UNKNOWN,0.0001,0.0001,0.0004,0.0001,0.0007,0.0044,0.0009,0.0002,0.0172
2017010069,0.0137,0.0011,0.0126,0,NONE,NO_PREDICTION,REJECTED_ZERO_LABELS,UNKNOWN,0.0,0.0,0.0001,0.0011,0.0001,0.0,0.0137,0.0003,0.0002
2017010146,0.0228,0.007,0.0158,0,NONE,NO_PREDICTION,REJECTED_ZERO_LABELS,UNKNOWN,0.0003,0.0004,0.006,0.0003,0.0001,0.0228,0.0,0.0,0.007
2017010150,0.9992,0.0037,0.9955,1,Energy Isolation,HIGH,ACCEPT_MODEL_PREDICTED,MODEL_PREDICTED,0.0016,0.0036,0.0001,0.9992,0.0004,0.0002,0.0002,0.0009,0.0037
2017010168,0.9988,0.0993,0.8995,1,Energy Isolation,HIGH,ACCEPT_MODEL_PREDICTED,MODEL_PREDICTED,0.033,0.0993,0.0033,0.9988,0.0039,0.0014,0.0033,0.0133,0.0085
2017010182,0.8748,0.0794,0.7954,1,Driving,HIGH,ACCEPT_MODEL_PREDICTED,MODEL_PREDICTED,0.0096,0.0029,0.8748,0.0794,0.0001,0.0062,0.0039,0.0016,0.0013
2017010193,0.0839,0.035,0.0489,0,NONE,NO_PREDICTION,REJECTED_ZERO_LABELS,UNKNOWN,0.0,0.0001,0.0,0.0839,0.035,0.0001,0.0048,0.0001,0.0002
2017010196,0.0442,0.0218,0.0224,0,NONE,NO_PREDICTION,REJECTED_ZERO_LABELS,UNKNOWN,0.0001,0.0074,0.0001,0.0213,0.0218,0.0,0.0164,0.0442,0.0002
2017010200,0.0029,0.0014,0.0015,0,NONE,NO_PREDICTION,REJECTED_ZERO_LABELS,UNKNOWN,0.0,0.0002,0.0,0.0029,0.0007,0.001,0.0014,0.0001,0.001
2017010232,0.0392,0.0078,0.0314,0,NONE,NO_PREDICTION,REJECTED_ZERO_LABELS,UNKNOWN,0.0,0.0004,0.0006,0.0001,0.0392,0.0078,0.0,0.0,0.0006
2017010239,0.9964,0.0642,0.9322,1,Energy Isolation,HIGH,ACCEPT_MODEL_PREDICTED,MODEL_PREDICTED,0.0048,0.0642,0.0003,0.9964,0.0009,0.0,0.0,0.008,0.0006
2017010247,0.0019,0.001,0.0009,0,NONE,NO_PREDICTION,REJECTED_ZERO_LABELS,UNKNOWN,0.0001,0.001,0.0002,0.0006,0.0019,0.0002,0.0,0.0002,0.0
2017010274,0.0301,0.0157,0.0144,0,NONE,NO_PREDICTION,REJECTED_ZERO_LABELS,UNKNOWN,0.0,0.0,0.0002,0.0301,0.0,0.0004,0.0157,0.0001,0.001
2017010306,0.0233,0.0096,0.0137,0,NONE,NO_PREDICTION,REJECTED_ZERO_LABELS,UNKNOWN,0.0002,0.0002,0.0001,0.0233,0.0,0.0009,0.0,0.0001,0.0096
2017010363,0.0226,0.0204,0.0022,0,NONE,NO_PREDICTION,REJECTED_ZERO_LABELS,UNKNOWN,0.0,0.0003,0.002,0.0226,0.0009,0.0,0.0001,0.0002,0.0204
2017010369,0.0122,0.0051,0.0071,0,NONE,NO_PREDICTION,REJECTED_ZERO_LABELS,UNKNOWN,0.0001,0.0001,0.0002,0.0122,0.0,0.0002,0.0051,0.0001,0.0015
2017010388,0.2572,0.079,0.1782,1,Line of Fire,LOW,REJECTED_LOW_CONFIDENCE,UNKNOWN,0.0002,0.0,0.0121,0.0002,0.0001,0.2572,0.079,0.0,0.0225
2017010402,0.7843,0.0446,0.7397,1,Driving,HIGH,ACCEPT_MODEL_PREDICTED,MODEL_PREDICTED,0.0023,0.0127,0.7843,0.033,0.0069,0.0001,0.002,0.0446,0.004
2017010407,0.0003,0.0003,0.0,0,NONE,NO_PREDICTION,REJECTED_ZERO_LABELS,UNKNOWN,0.0,0.0001,0.0003,0.0,0.0001,0.0,0.0002,0.0003,0.0003
2017010437,0.9988,0.097,0.9018,1,Driving,HIGH,ACCEPT_MODEL_PREDICTED,MODEL_PREDICTED,0.0099,0.0121,0.9988,0.0074,0.0014,0.0005,0.0054,0.097,0.0299
2017010482,0.0304,0.0042,0.0262,0,NONE,NO_PREDICTION,REJECTED_ZERO_LABELS,UNKNOWN,0.0,0.0001,0.0,0.0042,0.0001,0.0001,0.0304,0.0003,0.0001
2017010546,0.9942,0.0031,0.9911,1,Driving,HIGH,ACCEPT_MODEL_PREDICTED,MODEL_PREDICTED,0.0002,0.0001,0.9942,0.0003,0.0001,0.0001,0.0025,0.0009,0.0031
2017010688,0.9891,0.0116,0.9775,1,Hot Work,HIGH,ACCEPT_MODEL_PREDICTED,MODEL_PREDICTED,0.0,0.0116,0.0,0.0025,0.9891,0.0018,0.0007,0.0024,0.0008
2017010697,0.9161,0.0382,0.8779,1,Energy Isolation,HIGH,ACCEPT_MODEL_PREDICTED,MODEL_PREDICTED,0.0074,0.0333,0.0018,0.9161,0.0097,0.0087,0.0031,0.009,0.0382
2017010715,0.0511,0.044,0.0071,0,NONE,NO_PREDICTION,REJECTED_ZERO_LABELS,UNKNOWN,0.0002,0.0016,0.0002,0.0511,0.044,0.0055,0.0016,0.0002,0.0
2017010799,0.9851,0.1263,0.8588,1,Hot Work,HIGH,ACCEPT_MODEL_PREDICTED,MODEL_PREDICTED,0.0003,0.0128,0.0,0.0182,0.9851,0.1263,0.0032,0.0007,0.0002
2017010853,0.1947,0.0105,0.1842,0,NONE,NO_PREDICTION,REJECTED_ZERO_LABELS,UNKNOWN,0.0013,0.001,0.003,0.0029,0.0027,0.1947,0.0105,0.0002,0.001
2017010858,0.9971,0.9814,0.0157,3,Work Authorization | Confined Space | Hot Work,MEDIUM,SENT_TO_HUMAN_REVIEW,UNKNOWN,0.0306,0.9814,0.0533,0.2104,0.9577,0.0035,0.0352,0.9971,0.0064
2017012903,0.1693,0.0015,0.1678,0,NONE,NO_PREDICTION,REJECTED_ZERO_LABELS,UNKNOWN,0.0,0.0001,0.0002,0.0001,0.0015,0.0001,0.0,0.0001,0.1693
2017010885,0.8678,0.0054,0.8624,1,Energy Isolation,HIGH,ACCEPT_MODEL_PREDICTED,MODEL_PREDICTED,0.0043,0.0054,0.0002,0.8678,0.0001,0.0017,0.0004,0.0015,0.0022
2017010891,0.9852,0.0071,0.9781,1,Line of Fire,HIGH,ACCEPT_MODEL_PREDICTED,MODEL_PREDICTED,0.0011,0.0,0.0005,0.0012,0.0001,0.9852,0.0071,0.0,0.0018
2017010895,0.999,0.0499,0.9491,1,Energy Isolation,HIGH,ACCEPT_MODEL_PREDICTED,MODEL_PREDICTED,0.0088,0.0275,0.0005,0.999,0.0057,0.0014,0.0027,0.0068,0.0499
2017010910,0.005,0.0002,0.0048,0,NONE,NO_PREDICTION,REJECTED_ZERO_LABELS,UNKNOWN,0.0001,0.0002,0.0,0.005,0.0001,0.0001,0.0,0.0001,0.0
2017010959,0.4105,0.1443,0.2662,1,Energy Isolation,LOW,REJECTED_LOW_CONFIDENCE,UNKNOWN,0.0005,0.044,0.0001,0.4105,0.1443,0.0003,0.0007,0.018,0.0101
2017010967,0.9983,0.5538,0.4445,2,Safe Mechanical Lifting | Energy Isolation,HIGH,ACCEPT_MODEL_PREDICTED,MODEL_PREDICTED,0.0011,0.0005,0.0879,0.5538,0.0034,0.0018,0.9983,0.0189,0.0138
2017010969,0.7424,0.0009,0.7415,1,Line of Fire,HIGH,ACCEPT_MODEL_PREDICTED,MODEL_PREDICTED,0.0001,0.0,0.0001,0.0001,0.0001,0.7424,0.0009,0.0,0.0008
2017021023,0.9502,0.2105,0.7397,2,Driving | Safe Mechanical Lifting,HIGH,ACCEPT_MODEL_PREDICTED,MODEL_PREDICTED,0.0061,0.0018,0.9502,0.0077,0.0003,0.0471,0.2105,0.0028,0.0002
2017021030,0.9748,0.8041,0.1707,2,Energy Isolation | Driving,HIGH,ACCEPT_MODEL_PREDICTED,MODEL_PREDICTED,0.0511,0.015,0.8041,0.9748,0.0046,0.0281,0.0804,0.0104,0.2043
2017021055,0.0068,0.0017,0.0051,0,NONE,NO_PREDICTION,REJECTED_ZERO_LABELS,UNKNOWN,0.0,0.0002,0.0005,0.0017,0.0004,0.0,0.0003,0.0005,0.0068
2017021091,0.6516,0.0006,0.651,1,Working at Height,MEDIUM,SENT_TO_HUMAN_REVIEW,UNKNOWN,0.0,0.0001,0.0002,0.0001,0.0006,0.0001,0.0002,0.0001,0.6516
2017021101,0.0201,0.0114,0.0087,0,NONE,NO_PREDICTION,REJECTED_ZERO_LABELS,UNKNOWN,0.0,0.0,0.0001,0.0003,0.0003,0.0201,0.0024,0.0,0.0114
2017021104,0.3502,0.0017,0.3485,1,Safe Mechanical Lifting,LOW,REJECTED_LOW_CONFIDENCE,UNKNOWN,0.0,0.0,0.0,0.0013,0.0,0.0001,0.3502,0.0003,0.0017
2017021115,0.7281,0.0044,0.7237,1,Safe Mechanical Lifting,HIGH,ACCEPT_MODEL_PREDICTED,MODEL_PREDICTED,0.0001,0.0001,0.0009,0.0012,0.0004,0.0021,0.7281,0.0013,0.0044
2017021146,0.1781,0.0145,0.1636,0,NONE,NO_PREDICTION,REJECTED_ZERO_LABELS,UNKNOWN,0.0001,0.0,0.0004,0.0001,0.0,0.1781,0.0145,0.0,0.0005
2017021165,0.0671,0.0028,0.0643,0,NONE,NO_PREDICTION,REJECTED_ZERO_LABELS,UNKNOWN,0.0,0.0,0.0004,0.0,0.0,0.0028,0.0671,0.0001,0.0012
2017021170,0.9932,0.857,0.1362,3,Driving | Safe Mechanical Lifting | Working at Height,MEDIUM,SENT_TO_HUMAN_REVIEW,UNKNOWN,0.0093,0.0057,0.9932,0.1342,0.0209,0.0297,0.857,0.0176,0.2971
2017021176,0.274,0.0015,0.2725,1,Driving,LOW,REJECTED_LOW_CONFIDENCE,UNKNOWN,0.0002,0.0002,0.274,0.0015,0.0002,0.0002,0.0001,0.0002,0.0003
2017021198,0.1118,0.0045,0.1073,0,NONE,NO_PREDICTION,REJECTED_ZERO_LABELS,UNKNOWN,0.0,0.0024,0.0003,0.0001,0.1118,0.0,0.0004,0.0045,0.0012
2017021205,0.2296,0.0093,0.2203,0,NONE,NO_PREDICTION,REJECTED_ZERO_LABELS,UNKNOWN,0.003,0.0028,0.0002,0.2296,0.0012,0.0093,0.0013,0.0013,0.0003
2017021289,0.0133,0.0131,0.0002,0,NONE,NO_PREDICTION,REJECTED_ZERO_LABELS,UNKNOWN,0.0,0.0,0.0133,0.0,0.0,0.0,0.0003,0.0001,0.0131
2017021324,0.8598,0.0214,0.8384,1,Safe Mechanical Lifting,HIGH,ACCEPT_MODEL_PREDICTED,MODEL_PREDICTED,0.0001,0.0,0.0009,0.0165,0.0019,0.0214,0.8598,0.0,0.0012
2017021330,0.9965,0.0448,0.9517,1,Energy Isolation,HIGH,ACCEPT_MODEL_PREDICTED,MODEL_PREDICTED,0.0061,0.0448,0.0137,0.9965,0.0214,0.0004,0.0002,0.0103,0.0392
2017021371,0.0043,0.0038,0.0005,0,NONE,NO_PREDICTION,REJECTED_ZERO_LABELS,UNKNOWN,0.0001,0.0001,0.0,0.0043,0.0001,0.0003,0.0038,0.0003,0.0001
2017021380,0.1512,0.0039,0.1473,0,NONE,NO_PREDICTION,REJECTED_ZERO_LABELS,UNKNOWN,0.0,0.0018,0.0003,0.0039,0.1512,0.0,0.0003,0.0009,0.0
2017021402,0.9443,0.0028,0.9415,1,Energy Isolation,HIGH,ACCEPT_MODEL_PREDICTED,MODEL_PREDICTED,0.0003,0.0008,0.0001,0.9443,0.0028,0.0002,0.0,0.0001,0.0014
2017021439,0.26,0.0017,0.2583,0,NONE,NO_PREDICTION,REJECTED_ZERO_LABELS,UNKNOWN,0.0001,0.0,0.0001,0.26,0.0,0.0006,0.0017,0.0,0.0007
2017021546,0.1363,0.0003,0.136,0,NONE,NO_PREDICTION,REJECTED_ZERO_LABELS,UNKNOWN,0.0,0.0003,0.0001,0.0,0.1363,0.0003,0.0003,0.0001,0.0
2017021593,0.0023,0.0002,0.0021,0,NONE,NO_PREDICTION,REJECTED_ZERO_LABELS,UNKNOWN,0.0,0.0,0.0,0.0001,0.0002,0.0,0.0023,0.0,0.0001
2017021596,0.9978,0.0551,0.9427,1,Energy Isolation,HIGH,ACCEPT_MODEL_PREDICTED,MODEL_PREDICTED,0.0008,0.0037,0.0001,0.9978,0.004,0.0002,0.0551,0.0027,0.0001
2017021631,0.9985,0.0121,0.9864,1,Energy Isolation,HIGH,ACCEPT_MODEL_PREDICTED,MODEL_PREDICTED,0.0014,0.0037,0.0001,0.9985,0.006,0.0045,0.0121,0.0002,0.0003
2017021643,0.0007,0.0003,0.0004,0,NONE,NO_PREDICTION,REJECTED_ZERO_LABELS,UNKNOWN,0.0,0.0001,0.0003,0.0,0.0,0.0007,0.0,0.0,0.0001
2017021651,0.0056,0.0018,0.0038,0,NONE,NO_PREDICTION,REJECTED_ZERO_LABELS,UNKNOWN,0.0,0.0,0.001,0.0002,0.0,0.0002,0.0056,0.0003,0.0018
2017021664,0.8308,0.002,0.8288,1,Driving,HIGH,ACCEPT_MODEL_PREDICTED,MODEL_PREDICTED,0.0001,0.0002,0.8308,0.0001,0.0015,0.0,0.0015,0.002,0.0002
2017021685,0.0007,0.0006,0.0001,0,NONE,NO_PREDICTION,REJECTED_ZERO_LABELS,UNKNOWN,0.0,0.0,0.0002,0.0006,0.0001,0.0,0.0007,0.0001,0.0004
2017021877,0.0295,0.0024,0.0271,0,NONE,NO_PREDICTION,REJECTED_ZERO_LABELS,UNKNOWN,0.0002,0.0018,0.0024,0.0003,0.0016,0.0006,0.0002,0.0018,0.0295
2017021790,0.0019,0.0009,0.001,0,NONE,NO_PREDICTION,REJECTED_ZERO_LABELS,UNKNOWN,0.0,0.0003,0.0004,0.0006,0.0009,0.0001,0.0002,0.0004,0.0019
2017021801,0.4712,0.0225,0.4487,1,Safe Mechanical Lifting,MEDIUM,SENT_TO_HUMAN_REVIEW,UNKNOWN,0.0001,0.0002,0.0015,0.0004,0.0225,0.0164,0.4712,0.0007,0.0001
2017021822,0.9989,0.005,0.9939,1,Energy Isolation,HIGH,ACCEPT_MODEL_PREDICTED,MODEL_PREDICTED,0.0046,0.005,0.0003,0.9989,0.0006,0.0005,0.0009,0.0015,0.0005
2017031986,0.0051,0.0039,0.0012,0,NONE,NO_PREDICTION,REJECTED_ZERO_LABELS,UNKNOWN,0.0,0.0,0.0,0.0051,0.0003,0.0007,0.0011,0.0,0.0039
2017032015,0.1595,0.0019,0.1576,0,NONE,NO_PREDICTION,REJECTED_ZERO_LABELS,UNKNOWN,0.0,0.0,0.0,0.0,0.1595,0.0008,0.0019,0.0,0.0012
2017032048,0.9979,0.009,0.9889,1,Hot Work,HIGH,ACCEPT_MODEL_PREDICTED,MODEL_PREDICTED,0.0,0.0045,0.0,0.0029,0.9979,0.0007,0.0014,0.003,0.009
2017032137,0.1155,0.054,0.0615,0,NONE,NO_PREDICTION,REJECTED_ZERO_LABELS,UNKNOWN,0.0004,0.0006,0.0001,0.054,0.0001,0.0012,0.0,0.0001,0.1155
2017032169,0.885,0.1337,0.7513,1,Safe Mechanical Lifting,HIGH,ACCEPT_MODEL_PREDICTED,MODEL_PREDICTED,0.0004,0.0032,0.0053,0.1337,0.0026,0.001,0.885,0.024,0.0715
2017032193,0.1619,0.0232,0.1387,0,NONE,NO_PREDICTION,REJECTED_ZERO_LABELS,UNKNOWN,0.0001,0.0001,0.0002,0.0232,0.0004,0.0002,0.1619,0.0019,0.0038
2017032207,0.9996,0.0346,0.965,1,Safe Mechanical Lifting,HIGH,ACCEPT_MODEL_PREDICTED,MODEL_PREDICTED,0.0003,0.0006,0.0346,0.0106,0.0079,0.0051,0.9996,0.0201,0.0038
